chr -  ACC   ACC   0   100   white
chr -  ACC_cluster_8_9   ACC_cluster_8_9   0   100   white
chr -  ACC_cluster_11   ACC_cluster_11   0   100   white
chr -  ACC_14_16_cluster   ACC_14_16_cluster   0   100   white
chr -  ACC_cluster_22_24_30_31_38   ACC_cluster_22_24_30_31_38   0   100   white
chr -  ACC_D_cluster   ACC_D_cluster   0   100   white
chr -  ACC_gr_15   ACC_gr_15   0   100   white
chr -  ACC_gr_17   ACC_gr_17   0   100   white
chr -  ACC_gr_20   ACC_gr_20   0   100   white
chr -  ACC_gr_21   ACC_gr_21   0   100   white
chr -  ACC_gr_A   ACC_gr_A   0   100   white
chr -  ACC_gr_B   ACC_gr_B   0   100   white
chr -  ACC_area_C   ACC_area_C   0   100   white
chr -  ACC_12_13_TB_pneum   ACC_12_13_TB_pneum   0   100   white

chr -  RUL   RUL   0   100   white
chr -  RUL_1_gr   RUL_1_gr   0   100   white
chr -  RUL_gr_A   RUL_gr_A   0   100   white
chr -  RUL_gr_B   RUL_gr_B   0   100   white

chr -  RML   RML   0   100   white
chr -  RML_gr_A   RML_gr_A   0   100   white
chr -  RML_gr_B   RML_gr_B   0   100   white
chr -  RML_gr_C   RML_gr_C   0   100   white
chr -  RML_gr_D   RML_gr_D   0   100   white
chr -  RML_gr_E   RML_gr_E   0   100   white
chr -  RML_gr_F   RML_gr_F   0   100   white

chr -  RLL   RLL   0   100   white
chr -  RLL_cluster_2   RLL_cluster_2   0   100   white
chr -  RLL_3_13_cluster   RLL_3_13_cluster   0   100   white
chr -  RLL_34_cluster   RLL_34_cluster   0   100   white
chr -  RLL_36_cluster   RLL_36_cluster   0   100   white
chr -  RLL_gr_31   RLL_gr_31   0   100   white
chr -  RLL_gr_46_50   RLL_gr_46_50   0   100   white
chr -  RLL_gr_72   RLL_gr_72   0   100   white
chr -  RLL_gr_73   RLL_gr_73   0   100   white
chr -  RLL_gr_B   RLL_gr_B   0   100   white
chr -  RLL_gr_C   RLL_gr_C   0   100   white
chr -  RLL_A   RLL_A   0   100   white
chr -  RLL_chain_of_gr   RLL_chain_of_gr   0   100   white
chr -  RLL_w_gr_around_36   RLL_w_gr_around_36   0   100   white
chr -  RLL_w_gr_below_34   RLL_w_gr_below_34   0   100   white

chr -  LUL   LUL   0   100   white

chr -  LML   LML   0   100   white

chr -  LLL   LLL   0   100   white
#

chr -  R_cran_HLN_gr   R_cran_HLN_gr   0   100   white
chr -  R_subclav_LN   R_subclav_LN   0   100   white
chr -  RMS_LN_gr   RMS_LN_gr   0   100   white

chr -  L_cran_HLN_2_gr   L_cran_HLN_2_gr   0   100   white
chr -  L_Cranial_HLN_1   L_Cranial_HLN_1   0   100   white
chr -  L_subclav_LN   L_subclav_LN   0   100   white
chr -  LMS_LN   LMS_LN   0   100   white

chr -  Cent_carin_gr   Cent_carin_gr   0   100   white
chr -  Paraesoph_LN_gr   Paraesoph_LN_gr   0   100   white
chr -  Pretrach_LN   Pretrach_LN   0   100   white
#

chr -  R_AX_LN   R_AX_LN   0   100   white
chr -  R_ing_LN   R_ing_LN   0   100   white

chr -  L_AX_LN   L_AX_LN   0   100   white
chr -  L_ing_LN   L_ing_LN   0   100   white

chr -  Diaphragm_gr_1   Diaphragm_gr_1   0   100   white
chr -  Diaphragm_gr_2   Diaphragm_gr_2   0   100   white
chr -  Diaphragm_gr_3   Diaphragm_gr_3   0   100   white
